
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, -5.0, 6.0, 0.0, 0.0, 0.0, -5.0]
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 10, 0.0, 0.0, -5.0, 6.0, 10, 0.0, 0.0, -5.0]
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, -5.0, 6.0, 0.0, 0.0, 0.0, -5.0]
[10, 0, 3, 0.0, 0, 0, 6.0, 0, 0.0, 0.0, -5.0, 6.0, 0, 0.0, 0.0, -5.0]
[0.0, 130, 0.0, 90, 0.0, 80, 6.0, 5, 0.0, 0.0, -5.0, -2, 10, 0.0, 0.0, -5.0]
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, -5.0, 6.0, 0.0, 0.0, 0.0, -5.0]
[0, 0, 0, 0, 0, 0, 6, 0, 0, 0, -5, 6, 0, 0, 0, -5]
[0, 0, 0, 0, 0, 0, 6, 0, 0, 0, -5, 6, 0, 0, 0, -5]
[0, 0, 0, 0, 0, 0, 6, 0, 0, 0, -5, 6, 0, 0, 0, -5]
